YLR019W, 01,14,32
YPR182W, 11
YPR128C, 01,02,20,42
YGL225W, 01,14,20
YFR011C, 02
YNL100W, 02
YIL093C, 12,42
YKR086W, 11,16
YPL063W, 14,20,42
YHR016C, 20,40,42,43
YKL096W-A, 34,42
YLR459W, 14,42
YLR388W, 12
YFR050C, 14
YGR029W, 01,10,34,42
YBR295W, 20,34
YLR335W, 14,16,20,42
YKL080W, 14,20,34
YLR057W, 43
YMR289W, 43
YDL173W, 16
YGL039W, 01
YER009W, 14,16,20
YMR058W, 01,20,32,34
YML095C, 10,32
YKR100C, 14
YJR097W, 01,14
YIR026C, 01,10,14,18,30,34,43
YMR071C, 20
YMR098C, 11
YGR268C, 14,40,42,43
YLR212C, 10,42
YEL040W, 42
YJL063C, 12,42
YGL167C, 20,34
YBR257W, 11
YGR030C, 11
YEL060C, 14,32,43
YDR206W, 10,32,42
Q0275, 02,20
YDR231C, 02,14,16,32,42
YGL187C, 02,20
YNL020C, 01,10,14,20,42,43
YNL152W, 16
YOR134W, 14,18,30
YBL037W, 14,20
YOR212W, 30,34,43
YDR465C, 01,14
YIL043C, 02,16,20
YHR005C, 16,30,34
YKR059W, 12
YIL115C, 12,16,20,42
YPR185W, 14,16,20
YGR071C, 11
YIL021W, 11,16
YCL036W, 16
YJL069C, 11,16
YDR532C, 10
YKL006W, 12,16
YMR266W, 43
YFR051C, 16,20
YPL174C, 10,16,20,40,42,43
YHR204W, 01,14,16
YLR028C, 01,02,43
YNR034W, 02,11
YIL047C, 30,34
YOR352W, 11
YDR434W, 14,42
YNL222W, 01,11,14,18,30
YNL032W, 01,14,18,20,30,32,42
YNL056W, 01
YHR001W, 01,16
YNL059C, 14,20
YKL002W, 14,16,20
YKL185W, 11,34,40,41,43
YAL012W, 01
YNL064C, 10,14,18,20,32
YDL209C, 11
YDR163W, 11
YJR063W, 11,16
YLR368W, 42
YAL009W, 10,42,43
YMR269W, 40
YML072C, 20
YER075C, 01,10,14,18,30,34
YBR253W, 01,11,34,43
YMR008C, 01
YER095W, 10,32,34,41,42
YNL025C, 01,10,11,18
YPR069C, 01,42
YGR138C, 20,32
YBL075C, 01,14,16,20,32
YBR162C, 16
YGR134W, 11
YKR095W, 10,14,20
YER127W, 11,16
YNL290W, 01,10,16,18
YGR094W, 12
YHL010C, 20
YGL040C, 01
YNL091W, 32,34
YKR041W, 01
YMR230W, 12
YAL040C, 10,18,32,40,42,43
YDR545W, 10,32,42
YJL217W, 11
YKL152C, 01,02
YNR054C, 11,12,16
YNL180C, 30,40
YNL088W, 10,16
YJL189W, 12
YAL030W, 20
YPR131C, 14
YGR009C, 20,43
YGR008C, 02,20,32,42
YEL030W, 14,20,32,42
YKL191W, 01,14
YNL257C, 01,11,18
YER031C, 20
YGR089W, 10
YGR275W, 38
YDR341C, 12
YIR039C, 14
YKL109W, 01,11
YPL145C, 01,20
YIL064W, 12
YFL050C, 20,32,34
YKL190W, 01,11,14,16,18,30,34,40,42
YBR023C, 01,10,32,34,42,43
YLR242C, 01,20
YDR345C, 20
YDL039C, 41
YER047C, 01,14,16
YDR032C, 32
YPL172C, 01,14
YKL089W, 10,16
YLR396C, 14,16,20,42
YML120C, 02,42
YER183C, 01,16
YLR120C, 14
YIL004C, 20
YAL053W, 01
YCR030C, 42
YER067W, 14
YLR052W, 10,42
YPR058W, 20
YDR311W, 10,11
YMR247C, 12
YNL065W, 20,32
YIL134W, 20
YDR229W, 16,20
YJL198W, 20,34
YOL112W, 18,40,42,43
YIL155C, 01,02,42
YAR042W, 01,10
YJL157C, 10,16,18,30,34,40,42,43
YMR199W, 10,18
YJL143W, 14,20
YPL173W, 12,42
YGR165W, 02,12,42
YNL137C, 12,42
YGR099W, 16,32,42
YML011C, 16
YMR127C, 10,11,14,34
YOR164C, 16
YDR496C, 11,41
YGR143W, 01,02,42
YGL067W, 01
YGL060W, 10
YPR178W, 11,14
YGL148W, 01,20
YOR107W, 18,30
YML078W, 14
YNL274C, 01
YEL061C, 10,20
YEL005C, 16
YNL151C, 11,16
YDL078C, 01,02
YBR139W, 14
YFR049W, 12,42
YIL111W, 02,20
YLL029W, 14
YAL043C, 11,16
YLR385C, 10
YGR200C, 11
YPL023C, 01,16
YKL050C, 42
YCL038C, 14,20
YER072W, 40,42
YKR106W, 20,32
YDL122W, 14
YGR179C, 10,16
YIL063C, 14,16,20,42
YGL099W, 12,41,43
YPL139C, 10,11,18
YAL051W, 01,11,16,42
YPR169W, 14
YOR006C, 11
YBR288C, 20
YJL136C, 12
YDL195W, 16,20
YLR153C, 01,02
YOR327C, 14,20
YOL059W, 01,16
YCR044C, 32,34
YMR096W, 01,10,16,32
YPL234C, 14,20,34
YKL006C-A, 20
YFL023W, 43
YFL027C, 18,20
YBR148W, 43
YDR083W, 11
YKR099W, 01,11,16,30
YDR075W, 01,14,40
YOR052C, 11
YNL240C, 01
YDL113C, 14,16,20
YOL108C, 01,11
YNR037C, 12,42
YDL020C, 10,11,14,40,42,43
YOR007C, 16
YFR042W, 42
YPR148C, 16
YJR080C, 02
YMR255W, 20
YNL041C, 20
YGL077C, 20
YCR004C, 11,20
YOL144W, 11,12,14
YDR322C-A, 02,14,16,20
YJL207C, 20
YLR424W, 11,16
YGL243W, 11
YEL027W, 14,20,32,34,42
YCR084C, 11
YLR188W, 01,16,20
YMR157C, 02
YHR168W, 01,12,16
YER104W, 10,38
YDR486C, 10
YLR250W, 14,20
YJR101W, 12,42
YGR037C, 01,16,20
YNL321W, 16
YML130C, 14,20
YLR201C, 01,02
YOR125C, 01
YGL222C, 01,11,16
YDL042C, 10,11,14,16,34,40
YJR057W, 01,10,16
YMR293C, 01,02
YDR353W, 01,16,32
YCR076C, 14
YDL120W, 14,18,32,34
YDR418W, 12
YLR115W, 11,16
YIR025W, 10
YJL058C, 16
YDL022W, 01,16,32,34
YKR076W, 42
YOR355W, 02
YKR034W, 01,11
YOR283W, 01,02
YLR109W, 32,34
YPL119C, 11,12
YHR042W, 01,20,32
YIR017C, 01,11,16
YOL054W, 11
YLR079W, 10,16,18
YMR295C, 14
YMR017W, 20,43
YKR039W, 20
YDL043C, 11,14,16
YDL197C, 10,11
YDR538W, 01,32
YLR228C, 01,11
YNL094W, 40,42,43
YDR086C, 14,20
YDR369C, 10,16,32
YMR054W, 20,34
YOR215C, 16
YDR499W, 10,14,16,32,42
YNR022C, 12,42
YGL240W, 10,14,18
YOR080W, 43
YBL038W, 12,42
YER007C-A, 16
YDR329C, 14,20,42
YGL184C, 01
YLR309C, 14,20,42
YER139C, 11
YGR163W, 01
YBL046W, 10
YDL112W, 11
YKL092C, 18,30,40,42,43
YDR055W, 10,43
YNL279W, 20
YOL025W, 40,42
YIL079C, 20,40,42,43
YKL091C, 10
YJR042W, 11,14,16,20,42,43
YNL021W, 10,11,14,40
YDR106W, 20
YMR294W, 10,20,42
YGL011C, 14
YIR030C, 01,42
YGL009C, 01
YBR273C, 14
YPR102C, 12
YKR010C, 10
YDR223W, 11
YGL124C, 14,20
YKR104W, 01,16,20,32
YNL336W, 16
YMR177W, 34
YMR145C, 02,20,42
YGL012W, 01
YJR034W, 02,14
YDL150W, 11,16
YER106W, 10
YOR207C, 11,16
YDR308C, 11
YOR021C, 16
YNL012W, 01,10,11,43
YGL216W, 10,20,42
YJL212C, 01,20,34
YMR270C, 11,16
YHR153C, 10,43
YKL119C, 14,34
YHL031C, 14,20
YGR278W, 11
YBL103C, 01,11
YIR023W, 01,11
YHR101C, 01,10,42
YMR200W, 10,42
YMR140W, 32
YNL074C, 32
YER010C, 16
YJR140C, 10,11,18
YOR099W, 01,14,42
YBR086C, 32
YGR095C, 01,11
YOL142W, 01,10,11,12
YDL081C, 12
YPR086W, 11
YFL022C, 12
YLR060W, 12
YML035C, 01,02
YBL063W, 10,20,42
YMR016C, 11,30,43
YPL169C, 16,20
YER043C, 01
YLR442C, 10,11,16,34,40,42
YGR295C, 20
YGR248W, 02,11
YML129C, 02,14
YGR046W, 14,20
YER045C, 11
YIL112W, 10,11,14
YDR414C, 14,42
YEL004W, 01,14,20,42
YLR154C, 01,10,16
YPL281C, 01,02
YOR004W, 11
YAR027W, 20
YDL198C, 01,20,34,42
YDL110C, 16
YGR171C, 12
YDR504C, 11
YGR234W, 32
YFL014W, 01,10,32,34
YLR214W, 20,34
YIL140W, 43
YBR070C, 14
YGL047W, 01,14
YHR143W, 01,10,42
YDR277C, 01,20,30
YDR443C, 01,11
YOR020C, 14,16,32,42
YER090W, 01
YKR003W, 01
YGR186W, 11
YPR026W, 01,02,32
YMR315W, 16
YDL202W, 12,42
YER070W, 01,10
YLR110C, 34,41,42
YGL100W, 14,16,20,42,43
YKL216W, 01,20
YPL249C-A, 12,16
YBR163W, 16
YGL051W, 16,20,42
YNL208W, 11
YEL020W-A, 14,16,20,32,42
YOR297C, 14,20
YLR394W, 10,16
YHR146W, 16,30,34
YLR003C, 10
YBR166C, 01
YLR305C, 01,10,14,20,30,42
YNR018W, 02
YCR081W, 01,11
YLL015W, 20,32
YIL150C, 10
YDR252W, 11,12,16,32
YBL085W, 16,30,40,42,43
YKL085W, 01,02,42
YDR265W, 14,16,42
YNL329C, 01,14,16,42
YCR010C, 01,10,20
YNR002C, 01,20
YMR026C, 16,42
YIL066C, 01,10
YLR011W, 01,16
YOR028C, 10,11,32,34
YLR182W, 10,11,16,18,42
YOR195W, 10
YHR051W, 02,20
YDL128W, 20,34
YPL170W, 01
YDR318W, 10,16
YGR135W, 14
YDR152W, 16
YLR313C, 16,30,42,43
YLR319C, 10,16,30,32,42,43
YLR397C, 01,16,32
YOL032W, 11
YBL061C, 01,10,18,32,40,42,43
YDR115W, 02,12,42
YGL220W, 14
YKL069W, 32
YBR213W, 01,16
YOR254C, 14,20
YBL102W, 20
YPR167C, 01
YDR034C, 01,11
YML060W, 10
YMR241W, 10,20
YDR332W, 10
YNL271C, 10,16,20,30,32,34,40,42,43
YOR265W, 10,14,16
YGR204W, 01,02,11,16
YIL137C, 14
YLL040C, 14,20
YBR175W, 10,14,42
YKL048C, 01,10,14,32,40,42,43
YKL026C, 32
YGL006W, 20,34
YBL106C, 20,40,42,43
YDR296W, 10,11
YBR157C, 10
YGL004C, 14
YNL283C, 01,30,32,34,42
YDR208W, 01,30,42,43
YFL034C-A, 12
YJR075W, 01,14,40,42,43
YHR191C, 10
YER123W, 01,10,14
YGR264C, 12
YKR092C, 11,16,20,32
YKL042W, 10,42
YIL128W, 01,10,11
YOL043C, 10
YGL056C, 10
YDR288W, 10,16
YLR007W, 10
YNL145W, 30,34
YLR093C, 14,20
YJR060W, 01,10,11,16,42
YJR136C, 12
YBR107C, 10
YPL010W, 16,20
YPL241C, 10,42
YJL126W, 01
YBR020W, 01,11
YPL248C, 01,11
YNL141W, 01
YEL031W, 20,34
YDR436W, 01,14,30,32,34
YJR134C, 20
YJR160C, 20
YHR013C, 01,10,14
YHR100C, 11
YEL041W, 01
YMR299C, 02,10,20,42
YGL141W, 11,14,16
YDR070C, 01
YHR108W, 20
YPL013C, 12,42
YGL174W, 43
YPL230W, 11
YJL196C, 01
YDR334W, 10,11
YBL011W, 01,20
YKL058W, 11
YJL117W, 20,34
YMR086W, 12
YML106W, 01
YGR227W, 01,14
YGR249W, 11,32,43
YMR162C, 20
YHR117W, 20
YGR196C, 30
YDR469W, 10,14,42
YDR502C, 01
YMR256C, 02,14,20
YLR016C, 11,20
YNR024W, 11
YDR475C, 43
YGL198W, 18,20
YGL210W, 20,42
YJL102W, 12
YLL022C, 10
YCR079W, 01,14
YGR193C, 01,02,16
YKR057W, 12
YDR490C, 01,14,20,30,42
YBR265W, 01
YJR053W, 10,18,41
YER034W, 14
YMR011W, 20
YDR046C, 20
YHR170W, 11,12,16
YHR079C-A, 10
YDL188C, 01,10,12,14,40,42,43
YLR181C, 20
YMR056C, 02,20
YDR460W, 10,11,14
YOR133W, 12
YNL231C, 01,20,32
YFR013W, 10,16
YDR141C, 40
YDR463W, 11
YPR062W, 01
YMR195W, 16
YJR068W, 10,16,18
YPR156C, 20,32
YNL123W, 01,14,40
YOR172W, 11,20,32
YGR148C, 12,16
YBR050C, 01,11,14,40
YOR322C, 01
YGL155W, 01,10,14,30,34,43
YIR032C, 01
YNL239W, 11,14,16,32
YNR032C-A, 14,16,34,40,41
YHR006W, 11
YKL082C, 40,42,43
YOR270C, 01,14,20,34
YOR161C, 20
YFL034C-B, 10,14,18,43
YOL146W, 10,16
YLR106C, 01,11,12,14,16
YOL038W, 14
YLR238W, 10,34
YDR276C, 20
YGL017W, 01,14
YBL035C, 10
YKL045W, 10,32
YDR508C, 20
YER179W, 10,16
YMR224C, 01,10,16,32,42
YPR135W, 10,16,40
YHR068W, 01
YJL091C, 01,14
YCL044C, 14,42
YIL158W, 11
YDL010W, 01
YNR008W, 01
YJR089W, 10,40
YNL163C, 12
YHR150W, 42
YDR017C, 01,11,30,32,42
YBR280C, 14
YMR134W, 34
YDR408C, 01
YGR222W, 11,12,16
YER107C, 14,16,20,42
YER078C, 14
YBL071W-A, 01,10,14
YHR061C, 30,34,40,42,43
YNL111C, 01,20
YGR239C, 14,16,18,20,42
YGR076C, 12,42
YDL143W, 14,16,32,42
YMR159C, 14
YOL017W, 10
YDR378C, 11
YFL049W, 10,11
YPL149W, 14,20,42
YBL034C, 42
YKL206C, 14
YBR087W, 10,16,18
YMR078C, 10
YLR443W, 42
YBR267W, 10,42
YDR001C, 01,02,32
YMR280C, 01,02,11
YKL039W, 02
YOR373W, 10,42
YIL003W, 01,14,16
YNL260C, 16
YER065C, 01,02
YLR189C, 01
YHR207C, 16
YLR215C, 10
YNL116W, 10
YLR320W, 10
YOL044W, 14,20,42
YPL064C, 11
YBL043W, 42
YJL174W, 01,02,34,40,42,43
YJL004C, 20,42
YNL302C, 12
YDL021W, 01,02
YPR101W, 11
YMR039C, 11,18
YNL220W, 01
YDR057W, 20
YER166W, 20
YOR104W, 30
YIL068C, 10,16,20,43
YFL003C, 10,16
YGL104C, 14,20
YJL133W, 11,20
YKR060W, 11,16
YDR002W, 10,14,16,20
YOR232W, 14,16,20,32
YNL024C-A, 11
YBR173C, 14,16,18,32
YLR199C, 14
YML055W, 14,16
YPR095C, 18,20
YJL036W, 14,16,20
YJR069C, 10,32
YAL010C, 42
YHR081W, 10,11,32
YCL039W, 02
YPR194C, 20
YBR038W, 01,10,32,43
YBR108W, 42
YDR267C, 14
YPL111W, 01
YCR005C, 01,02
YDR183W, 11,14,18,34
YLL064C, 01
YER039C, 20
YJL029C, 20
YLR298C, 11,16
YBR244W, 32
YPL099C, 01
YJR010W, 01
YCR011C, 01,16,20
YOR194C, 11
YLR240W, 01,14,20,30
YOL088C, 14
YGL241W, 14,20,42
YGR197C, 20,32
YDR314C, 10
YDR457W, 10,14,16,20,42
YHR026W, 20,34
YLL060C, 01,32
YOR074C, 01,10
YFL017C, 01,10
YNL147W, 01,11,16
YBL101C, 42
YPR204W, 10
YBR254C, 20
YHL039W, 16
YDR452W, 01
YER147C, 10
YGR280C, 11,16
YDR022C, 10,18
YNL082W, 01,10,16
YHR181W, 14,16,20,42
YGL250W, 16
YLR082C, 01
YOR332W, 14,20,34
YHL016C, 20,34
YIL022W, 14,20
YAL025C, 10,12
YPL157W, 11
YFL026W, 18,30,34,40
YKL178C, 18,30,34
YEL018W, 10
YFL024C, 10,11,14,42
YBR231C, 10
YNL294C, 43
YOL123W, 11,16,20
YNL136W, 11,14,42
YML125C, 02
YBR097W, 01,14,20
YDR368W, 01
YOR382W, 20
YOR178C, 01,02,10,11,14,18,32,34
YNL281W, 14,32
YLR067C, 02,11,12
YKL108W, 10
YJR122W, 11
YLL027W, 20,34
YOR113W, 11,16,34
YNL156C, 01,16,18
YKL165C, 01,14,20,43
YLR398C, 01,11,12,32
YPR025C, 10,11,18
YDL084W, 11,16,20
YNR028W, 14
YJR088C, 12
YLR144C, 01,14,40,42,43
YJL083W, 16,18,30,42
YBR058C, 02,14
YBR243C, 01,10,14
YBL055C, 01
YJR148W, 01
YKL168C, 01,14
YDL003W, 10
YIL026C, 10,16,41,43
YBR024W, 12,14,20,34
YOR171C, 01,30
YOL064C, 01,32
YER132C, 43
YLR371W, 01,18,30,34,40,42,43
YCL063W, 18,30,42
YGR217W, 20,34
YLR427W, 10,16,32
YDR073W, 01,10,11,34
YIL121W, 20,32
YPL121C, 10
YBL057C, 12
YDR085C, 30,34,43
YAL023C, 01,14
YLR227C, 16,43
YDR359C, 10
YDR139C, 14,16
YPL133C, 11,34
YOR182C, 12
YPL254W, 10,11,14,18,42
YIL048W, 20
YGR109C, 10,18
YDL194W, 01,16,20,30,34,42
YBR235W, 20,34
YMR267W, 01,02
YNL048W, 01,14,42
YMR214W, 14,16,32
YJR096W, 01
YDR403W, 01,43
YER113C, 43
YIL132C, 10
YER048W-A, 34
YKL192C, 01,20
YPL065W, 14,20
YDR096W, 01,10,11
YPL007C, 11
YNR019W, 01,43
YPL028W, 01
YKR085C, 12,42
YDL159W, 01,14,30,34,43
YGR287C, 01,02
YMR261C, 01,02,32
YML018C, 20
YAL020C, 10,42
YDR421W, 01,11
YNL022C, 01
YHR192W, 20
YGR286C, 01
YKR064W, 11
YGR260W, 20
YGR133W, 14,16,42
YLR223C, 10,11
YDR367W, 01
YOR038C, 10,11,18
YKL025C, 10,11,42
YPL135W, 01,16,34
YER162C, 10,32
YDR039C, 20,34
YNL071W, 01,02
YDR135C, 20,32,34
YDR177W, 14,16,20,43
YER167W, 10
YPL221W, 32
YDR072C, 01,42
YBR030W, 01
YLR244C, 14
YOR380W, 11,34
YLL061W, 20
YPL125W, 14,20
YNL052W, 02,20
YBR098W, 10,11,18
YBL030C, 02,20
YOR065W, 02,20
YER116C, 10,11,16
YGL229C, 01,10,14,30
YLR383W, 10
YJR076C, 01,10,16,34,40,41,42,43
YOR189W, 10
YPR121W, 01
YHR024C, 14
YLL041C, 01,02,16,20
YAL003W, 12
YNL063W, 01
YLR134W, 01,02
YPL201C, 01
YKL112W, 01,10,11,16
YNR067C, 01,10
YPR088C, 14,16,20
YBR208C, 01,16
YDR118W, 10,14,16
YGR014W, 32,34,40,42,43
YAL059W, 12,42
YOL033W, 12
YLR027C, 01
YEL066W, 10,14,42
YGL128C, 11,32
YPL137C, 11
YOR216C, 20
YOL159C-A, 11
YDR279W, 01,10,16
YGR262C, 01,14,43
YPR164W, 10,38
YJL108C, 41
YOR188W, 40,42,43
YBR199W, 01,14
YOR008C, 16,30,32,34,42,43
YNL098C, 01,10,30,32,34,40,43
YLR288C, 01,10,16,32,42
YBL054W, 11
Q0250, 02,20
YNR039C, 20
YCR035C, 01,11
YOR076C, 01
YBR044C, 14,16,32
YOL109W, 30,32,42
YCL067C, 10,11,18,34,41
YFR033C, 02
YPR153W, 32
YDR512C, 43
YGL156W, 01
YPR180W, 14,18
YGR294W, 01
YGR211W, 10,16
YHR111W, 14,18
YPR179C, 10,11,14
YIL138C, 16,20,42,43
YOR360C, 01,30
YOR026W, 10
YDR357C, 16
YDL005C, 11
YCR073W-A, 02,11
YAL042W, 20
YDR461W, 30,34
YLR369W, 10,14,16,32,34
YDL135C, 18,30,40,42,43
YPR189W, 01,12,32
YGR277C, 01
YDR255C, 02
YOR253W, 14
YER129W, 01,02,10,11,14
YPR139C, 14,20
YDR104C, 43
YPL183W-A, 12,42
YOL018C, 14,20,42
YGL189C, 12
YPL196W, 32
YLR131C, 01,10,11
YNL157W, 16
YLR440C, 20
YNL066W, 01,40,42
YBR236C, 01,11
YBR035C, 01
YDL131W, 01
YDL111C, 01,11
YOR033C, 01,10
YER143W, 14,16,20,32
YAL067C, 20
YNL315C, 14,16,32,42
YOR048C, 11,20
YDR376W, 01,20,34
Q0105, 02
YDR239C, 14
YOR386W, 10,16,32
YOR150W, 12,42
YNL008C, 14,16
YKR071C, 01
YHR047C, 01,02,14
YOL003C, 14
YKL205W, 11,16,20
YCR020C-A, 01,14,38
YJR001W, 20
YDL183C, 01
YDR343C, 20
YJR117W, 14,16,34
YOR219C, 14,34
YMR069W, 10,11,14
YOR329C, 14,16,20,42
YIL087C, 02
YBR262C, 02
YDL115C, 10
YML006C, 30
YJR131W, 01,14
YLR083C, 20
YIL103W, 01,14,32
YHR189W, 12
YMR292W, 14,20
YCL001W, 14,20,42
YAL007C, 14,20
YIL119C, 01,30,34
YNL045W, 01,14
YKL140W, 01
YOR202W, 01
YDL002C, 10
YAR050W, 16,34
YDR079C-A, 10,11
YBR068C, 20
YPR008W, 11
YGR123C, 01,14,30
YIL097W, 02
YHR164C, 10,16,40
YCL064C, 01
YGL223C, 20
YML071C, 20
YJL101C, 01,32
YJR065C, 16,20,42
YLR091W, 11
YDR107C, 20
YLR375W, 11,20
YML017W, 11
YLL005C, 43
YDL040C, 01,12,14
YKR031C, 01,10,20,30,43
YIL065C, 42
YGL254W, 01,11,20,32
YHR062C, 11
YNL282W, 11
YKL184W, 01,42
YJL194W, 01,10,16,18,42
YML004C, 01
YOL125W, 14
YBR223C, 01,10
YMR174C, 14,18,32
YLL049W, 01
YNL224C, 11
YJL044C, 18,20
YGL163C, 10,16,32,34,41,42
YGR112W, 02,16,32
YFL053W, 01,32
YJR110W, 01,20,30
YOR251C, 01,32
YDL044C, 11,12,16
YMR065W, 34,41,42
YDR037W, 12
YPL051W, 14,20
YLR262C-A, 16
YDR398W, 11,16
YGR205W, 16
YHR157W, 10
YKL087C, 01,14
YML080W, 11
YLR163C, 14
YJR005W, 14,20
YJR058C, 14,20
YBR272C, 10
YDR260C, 10,42,43
YHR039C-A, 02,20,34
YLR190W, 10
YMR277W, 01,11,14
YPR193C, 10,14,42
YBR278W, 10
YGL205W, 01,02
YDR379W, 18,30,34,42,43
YPR134W, 11
YOR260W, 12
YJR016C, 01
YDR498C, 14,20
YOR246C, 12
YEL071W, 01,02
YLR186W, 11,12,16
YJR019C, 01,02
YDR422C, 01,14,30
YDR256C, 32
YJR084W, 34
YJL046W, 12
YDR258C, 01,14,16,20,32
YJR094W-A, 12
YBR072W, 14,16,32
YBL009W, 01,10,14,32
YCL061C, 10
YEL064C, 20
YJL154C, 14,20,42
YPR040W, 18,30
YBR042C, 01
YLL063C, 01,32
YNL053W, 01,10,12,14,30,34
YDR377W, 02,14,20
YKL003C, 12,42
YLR260W, 01,30,32,34
YJL082W, 16
YMR167W, 01,10,16
YNL090W, 01,30,40,42,43
YJL085W, 10,16,20,43
YLR327C, 14
YKR080W, 01,16
YER178W, 02
YOR280C, 01
YNR075W, 20
YHR167W, 10,11,16,20
YDR354W, 01
YKL215C, 01
YCR107W, 01,02
YLR353W, 40,42,43
YLR017W, 01
YMR110C, 14
YMR275C, 14,16
YCL050C, 01
YPL165C, 16
YNL187W, 20
YNL068C, 10,11,43
YOR197W, 40,42,43
YOR120W, 01,32,34
YDR221W, 01
YHR025W, 01
YBL015W, 01,43
YBL066C, 11,43
YMR284W, 10,16,32,42
YMR217W, 01
YDR226W, 01,10
YGL027C, 01,42
YGL111W, 12
YLR229C, 10,16,20,30,34,40,42,43
YOR374W, 01,02,42
YMR276W, 10,16,42
YBR185C, 02,14,42
YJR156C, 01,16
YDR245W, 01,14,42,43
YEL059C-A, 14,20,42
YDR179C, 14,34
YOR323C, 01
YGR036C, 01,14,42
YMR191W, 14
Q0080, 02,20,34
YBL099W, 02,20,34
YNL325C, 01,20,34,40,41
YOL129W, 14,20
YKL209C, 01,16,20,34
YDR162C, 14
YER032W, 11
YGR031W, 01
YER017C, 01,14,16,20
YEL019C, 10
YER174C, 14,20,32
YLL035W, 11,40
YPR163C, 12
YMR083W, 01,02
YKL105C, 16
YCR027C, 20,30
YDR071C, 01,10
YOR243C, 11
YNL263C, 20
YLR382C, 11,12,16
YLR021W, 14
YOR054C, 01,10,18,32,34
YOL034W, 10
YBR077C, 30,34
YHR128W, 01,16
YDL216C, 14,16,34
YMR025W, 14,34
YJL094C, 20,34
YNL265C, 12
YBL049W, 02
YOR193W, 42
YML038C, 20
YKR029C, 10,14
YOL068C, 10,11,14,34
YPL006W, 01,20
YLR033W, 10
YGR057C, 20
YJR043C, 10
YOL156W, 20
YLR404W, 16
YLR088W, 01,14,20
YKR084C, 12
YML110C, 01,02
YNL155W, 14
YGL211W, 40
YJL191W, 12,16
YKR101W, 10,11,16,34
YGL044C, 11,16
YMR259C, 12
YPR093C, 32
YDR325W, 10
YOR084W, 01,40,42,43
YKL034W, 14,20
YOL073C, 43
YDR063W, 16
Q0085, 02,14,16,20,34
YML081C-A, 02,20
YGR173W, 16
YML127W, 10,11
YBL104C, 14
YDL063C, 12
YKR088C, 20
YGR207C, 02
YER101C, 14
YBR167C, 11
YGR147C, 12,14
YJL208C, 01,10
YMR220W, 01,16
YCR089W, 34,40,41
YHR172W, 10,42
YJR147W, 11,32,43
YOL072W, 10,11,16,20,43
YMR095C, 01,32
YOR330C, 10
YOR142W, 01,02,16
YNL117W, 01,02
YOL030W, 01,42
YPL085W, 14,16,20
YGR124W, 01
YDR483W, 01,14,42
YKR079C, 11,16
YHR216W, 01
YGL087C, 10,14,16
YHR044C, 01
YJR073C, 01
YJR013W, 01,14
YDL204W, 20
YML052W, 43
YDR117C, 14,16,20
YPR174C, 10
YOL049W, 01
YCR059C, 01
YOR046C, 11,20
YGR003W, 14,16
YNL326C, 14,42
YPR051W, 14
YMR297W, 14
YIL062C, 14,16,20,42,43
YNL188W, 10,16,34,41,42
YMR112C, 11
YBL056W, 01,14,18,30,34
YKL043W, 11,43
YDR200C, 10,14,20,34
YNR033W, 01
YLR195C, 01,14
YDR004W, 10,16,32,34,42
YDR076W, 10,16,34
YDL091C, 16
YIR018W, 11
YGR208W, 01
YLR226W, 10,11,18
YPL100W, 14,16
YNL164C, 10
YKL011C, 10
YDL079C, 01,14,18,32
YGL171W, 01,11,16
YLL002W, 10,38
YAL063C, 16,34
YNL297C, 14,20
YPL156C, 41
YLR306W, 14,16
YER044C-A, 10,43
YMR133W, 10
YDR184C, 32,34,42,43
YOR137C, 20,34
YER173W, 10,16,18,32
YPL194W, 10,32
YNR064C, 32
YHL020C, 01,11,18
YKL033W, 16
YLR170C, 14,16,20
YLR039C, 11,18,20
YKL148C, 01,02,16,20,42
YOL071W, 43
YDR478W, 11
YGR202C, 01
YER042W, 01,32
YKL163W, 32,42
YOL007C, 01,42
YNR058W, 01
YGL247W, 14,20,42
YOR103C, 01,14
YMR302C, 01,10,11
YLR066W, 14
YER005W, 01,14
YMR088C, 01,16,20,42
YNL162W, 12
YHR162W, 02
YBL014C, 11
YDR299W, 20,40
YJL103C, 11
YJL012C, 42
YPL270W, 01,02,16,20
YIL076W, 14,20
YBR164C, 14,20
YNR009W, 10
YNR050C, 01,16
YMR041C, 14
YMR087W, 01,11
YOR252W, 12
YKR046C, 02,10
YHR118C, 10,11,34
YMR005W, 11
YEL065W, 20,32,34
YOR067C, 01,14
YLR164W, 01,02
YGR110W, 11
YOL097C, 12
YDR009W, 01,11,16
YDR323C, 14,20
YDL001W, 10
YDL129W, 01
YPR029C, 14,16,20
YDR304C, 14
YIL162W, 01
YGR080W, 16,42,43
YKL007W, 16,20,32,34,40,42,43
YER041W, 10
YBR085W, 02,20
YGL053W, 41
YJR153W, 01,43
YIL049W, 43
YLR139C, 02,11,12
YDR218C, 10,40,42,43
YKR077W, 10
YMR298W, 01
YHL023C, 14
YCL016C, 10
YDL004W, 02,20,34
YEL007W, 16
YGR221C, 40,42,43
YMR094W, 10,16
YKL207W, 42
YNL238W, 14,34
YMR023C, 11,12,16
YDR513W, 01,20,32
YDR470C, 20,42
YNL317W, 11,16
YJL003W, 02,14
YPL128C, 10,11,16
YNL083W, 16,20
YML121W, 01,20
YJR062C, 14
YFL018C, 01,02
YKL093W, 02,11,42
YER087W, 12
YPR085C, 11
